member,segment,priority,churn_risk,risk_band,value_band,clv,fwd_value,recency,flights_total,flights_6m,momentum,tenure_months,redeem_rate,Loyalty Card,Province,City
660554,New Climbers,P3,0.1508,Low,Standard,4282.95,3637.0,0.0,17,9,2.3333,14,0.05,Star,Alberta,Edmonton
917630,Cooling Veterans,P3,0.2349,Low,Standard,4282.95,3277.0,2.0,28,2,-0.7,24,0.0,Star,Ontario,Toronto
670686,Cooling Veterans,P3,0.2115,Low,Standard,4291.06,3384.0,2.0,24,5,0.5,7,0.0,Star,Ontario,Thunder Bay
717660,Core Frequent Flyers,P3,0.155,Low,Standard,4293.01,3628.0,1.0,26,9,0.1111,45,0.0,Star,British Columbia,Vancouver
450621,Core Frequent Flyers,P3,0.4599,Medium,Standard,4296.6,2321.0,1.0,24,6,-0.125,45,0.0142,Star,Quebec,Montreal
939562,Core Frequent Flyers,P3,0.3167,Medium,Standard,4297.02,2936.0,0.0,61,18,0.0556,24,0.0042,Star,Ontario,Toronto
135250,Core Frequent Flyers,P3,0.1587,Low,Standard,4298.66,3616.0,0.0,34,10,0.5714,64,0.0152,Star,Ontario,Thunder Bay
714555,Core Frequent Flyers,P3,0.108,Low,Standard,4299.84,3836.0,0.0,45,11,0.3333,64,0.0157,Star,Ontario,Toronto
947868,Core Frequent Flyers,P3,0.1719,Low,Standard,4300.9,3562.0,0.0,35,8,1.25,79,0.0177,Star,Quebec,Tremblant
573661,New Climbers,P2,0.641,High,Standard,4303.64,1545.0,0.0,5,5,5.0,4,0.0,Star,Quebec,Montreal
228580,Core Frequent Flyers,P3,0.1289,Low,Standard,4305.79,3751.0,0.0,34,13,1.0,79,0.054,Star,Ontario,Toronto
557500,Core Frequent Flyers,P3,0.2979,Low,Standard,4305.81,3023.0,0.0,43,16,1.4286,37,0.0325,Star,Ontario,Toronto
238233,New Climbers,P3,0.2582,Low,Standard,4307.42,3195.0,0.0,24,9,4.0,20,0.0,Star,Ontario,Toronto
979309,Core Frequent Flyers,P3,0.1171,Low,Standard,4312.77,3808.0,0.0,32,3,-0.2,69,0.0164,Star,Quebec,Montreal
342483,New Climbers,P3,0.0415,Low,Top,23706.11,22722.0,0.0,51,47,8.6,9,0.0033,Aurora,Alberta,Calgary
833569,Core Frequent Flyers,P3,0.2825,Low,Standard,4314.07,3095.0,1.0,22,8,-0.1,15,0.0125,Star,Saskatchewan,Regina
120046,Core Frequent Flyers,P3,0.1551,Low,Standard,4314.17,3645.0,0.0,18,6,0.0,17,0.0511,Star,New Brunswick,Fredericton
816881,Core Frequent Flyers,P3,0.2942,Low,Standard,4314.17,3045.0,1.0,46,16,0.7,6,0.0222,Star,Quebec,Tremblant
717700,Core Frequent Flyers,P3,0.1811,Low,Standard,4315.79,3534.0,0.0,49,7,-0.5789,39,0.031,Star,British Columbia,West Vancouver
245465,Core Frequent Flyers,P3,0.2976,Low,Standard,4319.15,3034.0,0.0,45,16,0.8889,40,0.0235,Star,Ontario,Thunder Bay
510372,New Climbers,P2,0.6761,High,Standard,4322.24,1400.0,1.0,1,1,1.0,5,0.0,Star,Ontario,Toronto
709920,Core Frequent Flyers,P3,0.3472,Medium,Standard,4327.1,2825.0,0.0,29,4,-0.1667,71,0.0157,Star,British Columbia,Dawson Creek
143784,Core Frequent Flyers,P3,0.184,Low,Standard,4330.39,3534.0,0.0,45,12,0.625,71,0.0195,Star,Quebec,Montreal
870998,Core Frequent Flyers,P3,0.3088,Medium,Standard,4330.39,2993.0,0.0,47,14,0.5,32,0.0199,Star,British Columbia,Vancouver
958224,Core Frequent Flyers,P3,0.153,Low,Standard,4330.39,3668.0,0.0,40,6,-0.3,36,0.0064,Star,British Columbia,Vancouver
837628,Core Frequent Flyers,P3,0.1274,Low,Standard,4330.77,3779.0,0.0,33,6,-0.4615,50,0.0133,Star,British Columbia,Vancouver
395460,Core Frequent Flyers,P3,0.2063,Low,Standard,4330.8,3437.0,0.0,40,11,2.0,60,0.0173,Star,Alberta,Edmonton
136547,Core Frequent Flyers,P3,0.1412,Low,Standard,4331.46,3720.0,0.0,39,15,0.2308,75,0.0,Star,Alberta,Edmonton
780631,New Climbers,P3,0.1325,Low,Standard,4331.46,3758.0,0.0,3,3,3.0,1,0.0,Star,Ontario,Toronto
166712,Core Frequent Flyers,P3,0.2393,Low,Standard,4334.06,3297.0,1.0,39,6,-0.4167,52,0.0076,Star,Saskatchewan,Regina
217695,Cooling Veterans,P3,0.1541,Low,Standard,4334.06,3666.0,3.0,41,6,-0.4167,63,0.0215,Star,Ontario,Trenton
263707,Cooling Veterans,P3,0.1312,Low,Standard,4334.06,3766.0,3.0,18,9,0.4286,55,0.0172,Star,Nova Scotia,Halifax
638368,Core Frequent Flyers,P3,0.1978,Low,Standard,4334.06,3477.0,1.0,37,14,1.5,61,0.0,Star,Quebec,Montreal
695529,Core Frequent Flyers,P3,0.1263,Low,Standard,4334.06,3787.0,1.0,41,11,0.2,72,0.0237,Star,British Columbia,Vancouver
871203,Core Frequent Flyers,P3,0.1279,Low,Standard,4334.06,3780.0,0.0,24,13,0.1667,12,0.0237,Star,Ontario,Toronto
915571,Core Frequent Flyers,P3,0.2275,Low,Standard,4334.06,3348.0,1.0,21,7,-0.3333,41,0.0123,Star,British Columbia,Victoria
642109,Core Frequent Flyers,P3,0.1626,Low,Standard,4335.35,3630.0,1.0,46,15,0.6,58,0.0134,Star,British Columbia,Victoria
833701,Cooling Veterans,P3,0.1365,Low,Standard,4340.86,3748.0,3.0,34,5,2.0,58,0.0216,Star,British Columbia,Whistler
275442,Core Frequent Flyers,P3,0.2405,Low,Standard,4349.31,3303.0,1.0,37,13,1.0,35,0.0234,Star,New Brunswick,Moncton
374345,Core Frequent Flyers,P3,0.2586,Low,Standard,4349.31,3225.0,0.0,51,16,1.125,38,0.0237,Star,Saskatchewan,Regina
384825,Core Frequent Flyers,P3,0.2641,Low,Standard,4349.31,3201.0,1.0,41,9,0.1111,76,0.0185,Star,Ontario,Thunder Bay
559233,New Climbers,P3,0.3709,Medium,Standard,4349.31,2736.0,1.0,4,4,4.0,5,0.1694,Star,Ontario,Kingston
564650,Core Frequent Flyers,P3,0.2316,Low,Standard,4349.31,3342.0,1.0,35,9,1.5,64,0.0332,Star,British Columbia,Vancouver
277649,Core Frequent Flyers,P3,0.1559,Low,Standard,4358.76,3679.0,0.0,39,9,0.0,76,0.0388,Star,Ontario,Toronto
732013,Core Frequent Flyers,P3,0.1546,Low,Standard,4361.37,3687.0,0.0,40,6,-0.125,39,0.0201,Star,Ontario,Toronto
793318,Core Frequent Flyers,P3,0.1458,Low,Standard,4362.77,3727.0,0.0,41,5,-0.4,34,0.0169,Star,British Columbia,Whistler
830024,Core Frequent Flyers,P3,0.1553,Low,Standard,4362.77,3685.0,1.0,31,9,0.25,44,0.0293,Star,Quebec,Montreal
223684,New Climbers,P2,0.6279,High,Standard,4362.93,1624.0,2.0,2,2,2.0,5,0.0,Star,Ontario,Toronto
723262,New Climbers,P2,0.7034,High,Standard,4362.93,1294.0,0.0,5,5,5.0,2,0.0,Star,Alberta,Edmonton
879892,Core Frequent Flyers,P2,0.6651,High,Standard,4363.12,1461.0,0.0,18,12,0.8571,7,0.0,Star,Ontario,Toronto
966117,Core Frequent Flyers,P3,0.1653,Low,Standard,4363.12,3642.0,1.0,35,14,0.0714,75,0.0503,Star,Alberta,Calgary
265836,Core Frequent Flyers,P3,0.1382,Low,Standard,4364.31,3761.0,1.0,28,11,1.4,66,0.0168,Star,Quebec,Montreal
202299,Core Frequent Flyers,P3,0.2479,Low,Standard,4373.36,3289.0,0.0,34,8,0.0,21,0.011,Star,New Brunswick,Fredericton
497467,Core Frequent Flyers,P3,0.1079,Low,Standard,4373.36,3902.0,0.0,38,2,-0.75,45,0.0085,Star,Quebec,Montreal
134279,New Climbers,P3,0.576,Medium,Standard,4376.36,1856.0,0.0,12,12,12.0,4,0.0348,Star,Ontario,Toronto
635225,Core Frequent Flyers,P3,0.1537,Low,Standard,4376.36,3704.0,0.0,41,8,-0.1818,45,0.0204,Star,British Columbia,Vancouver
980198,Core Frequent Flyers,P3,0.1525,Low,Standard,4376.36,3709.0,1.0,23,4,-0.2857,22,0.0245,Star,Quebec,Montreal
995693,New Climbers,P2,0.6212,High,Standard,4376.36,1658.0,0.0,9,9,9.0,7,0.0,Star,Alberta,Calgary
861924,Core Frequent Flyers,P3,0.1443,Low,Standard,4377.53,3746.0,1.0,30,2,-0.5714,63,0.0226,Star,Nova Scotia,Halifax
639383,New Climbers,P2,0.6011,High,Standard,4381.18,1748.0,0.0,5,5,5.0,2,0.0,Star,Ontario,Toronto
769731,Core Frequent Flyers,P3,0.1633,Low,Standard,4381.88,3666.0,0.0,28,6,0.1667,33,0.0349,Star,Ontario,Toronto
884530,New Climbers,P3,0.5682,Medium,Standard,4381.88,1892.0,0.0,12,12,12.0,5,0.0187,Star,British Columbia,Vancouver
207372,Core Frequent Flyers,P3,0.0807,Low,Standard,4383.15,4030.0,0.0,27,18,0.9,12,0.0,Star,Saskatchewan,Regina
543553,New Climbers,P3,0.3362,Medium,Standard,4386.28,2911.0,0.0,2,2,2.0,1,0.0,Star,Ontario,Toronto
639701,Core Frequent Flyers,P3,0.1655,Low,Standard,4386.28,3660.0,0.0,45,14,1.1429,80,0.0231,Star,Ontario,Trenton
998090,Cooling Veterans,P3,0.2235,Low,Standard,4389.28,3408.0,3.0,34,6,-0.5,29,0.0319,Star,British Columbia,Dawson Creek
283747,Core Frequent Flyers,P3,0.2536,Low,Standard,4389.95,3277.0,1.0,42,17,0.8,32,0.0383,Star,Quebec,Tremblant
863122,New Climbers,P3,0.1959,Low,Standard,4395.89,3535.0,0.0,22,20,6.0,7,0.0132,Star,Ontario,Toronto
816593,Core Frequent Flyers,P3,0.2558,Low,Standard,4398.05,3273.0,1.0,38,10,0.375,37,0.0304,Star,British Columbia,Victoria
440939,Core Frequent Flyers,P3,0.2526,Low,Standard,4419.12,3303.0,0.0,32,8,0.0,27,0.0,Star,Manitoba,Winnipeg
531201,Sleeping Enrollees,P2,0.9802,High,Standard,4419.54,87.0,99.0,0,0,0.0,76,0.0,Star,British Columbia,West Vancouver
585629,Core Frequent Flyers,P3,0.2564,Low,Standard,4423.69,3290.0,1.0,56,16,0.2143,33,0.004,Star,Quebec,Montreal
347932,Core Frequent Flyers,P3,0.1524,Low,Standard,4425.75,3751.0,0.0,41,7,-0.1111,75,0.0208,Star,New Brunswick,Fredericton
417886,Core Frequent Flyers,P3,0.1397,Low,Standard,4425.91,3807.0,0.0,38,5,0.0,46,0.0271,Star,British Columbia,Vancouver
514900,New Climbers,P3,0.4542,Medium,Standard,4425.91,2416.0,1.0,4,4,4.0,5,0.0,Star,Ontario,Toronto
203550,Core Frequent Flyers,P3,0.1539,Low,Standard,4426.1,3745.0,0.0,30,11,1.0,61,0.045,Star,Quebec,Tremblant
181825,Core Frequent Flyers,P3,0.265,Low,Standard,4428.03,3255.0,0.0,51,14,-0.0625,44,0.0125,Star,Alberta,Calgary
261582,Core Frequent Flyers,P3,0.1997,Low,Standard,4428.03,3544.0,1.0,58,13,0.5556,77,0.0214,Star,New Brunswick,Fredericton
679859,Cooling Veterans,P3,0.4348,Medium,Standard,4428.03,2503.0,2.0,19,3,-0.6,51,0.0159,Star,British Columbia,Whistler
977693,Core Frequent Flyers,P3,0.0494,Low,Standard,2887.74,2745.0,0.0,34,11,-0.5,10,0.0106,Nova,Alberta,Calgary
122958,Core Frequent Flyers,P3,0.2536,Low,Standard,4430.57,3307.0,0.0,59,16,1.4286,30,0.0182,Star,Nova Scotia,Halifax
443967,Cooling Veterans,P3,0.1018,Low,Standard,3086.87,2773.0,2.0,62,36,0.3704,9,0.0,Nova,Alberta,Peace River
652291,Core Frequent Flyers,P3,0.0855,Low,Standard,4439.9,4060.0,0.0,38,7,-0.1111,62,0.0263,Star,British Columbia,Vancouver
603775,Core Frequent Flyers,P3,0.2053,Low,Standard,4443.63,3531.0,0.0,43,13,0.75,57,0.0313,Star,Ontario,Ottawa
948404,Cooling Veterans,P3,0.2298,Low,Standard,4447.42,3425.0,5.0,21,2,-0.25,48,0.0803,Star,Manitoba,Winnipeg
605877,Core Frequent Flyers,P3,0.2972,Low,Standard,4455.84,3131.0,1.0,41,16,0.7,24,0.0258,Star,Ontario,Toronto
994377,Core Frequent Flyers,P3,0.1695,Low,Standard,4456.02,3701.0,0.0,47,17,0.2857,60,0.0067,Star,British Columbia,Vancouver
766927,Core Frequent Flyers,P3,0.1086,Low,Standard,4457.94,3974.0,1.0,53,9,-0.4118,32,0.0173,Star,Ontario,Toronto
556492,Core Frequent Flyers,P3,0.0588,Low,Standard,3099.54,2917.0,0.0,95,67,1.3448,9,0.0024,Nova,Alberta,Edmonton
702588,Core Frequent Flyers,P3,0.1348,Low,Standard,4458.11,3857.0,0.0,40,18,1.1111,25,0.0326,Star,Alberta,Banff
798248,Core Frequent Flyers,P3,0.0974,Low,Standard,4458.11,4024.0,1.0,45,7,-0.5,79,0.0125,Star,British Columbia,Dawson Creek
641448,Cooling Veterans,P3,0.3624,Medium,Standard,4462.45,2845.0,2.0,39,6,-0.3,37,0.046,Star,British Columbia,Victoria
406047,Core Frequent Flyers,P3,0.2304,Low,Standard,4463.0,3435.0,0.0,42,12,-0.1875,21,0.0065,Star,Ontario,Toronto
538902,Cooling Veterans,P3,0.1589,Low,Standard,4463.0,3754.0,2.0,15,9,0.4286,14,0.0,Star,British Columbia,Whistler
855602,Core Frequent Flyers,P3,0.1667,Low,Standard,3133.5,2611.0,0.0,26,16,0.5455,9,0.0063,Nova,Alberta,Banff
883242,New Climbers,P2,0.7239,High,Standard,4463.0,1232.0,1.0,3,3,3.0,2,0.0,Star,Ontario,Toronto
909134,Core Frequent Flyers,P3,0.1594,Low,Standard,4463.0,3752.0,0.0,36,5,-0.3333,31,0.0228,Star,British Columbia,Vancouver
294753,Core Frequent Flyers,P3,0.1834,Low,Standard,4463.61,3645.0,0.0,40,15,0.4545,47,0.014,Star,Ontario,Trenton
606076,Sleeping Enrollees,P3,0.0845,Low,Standard,4465.34,4088.0,99.0,0,0,0.0,1,0.0,Star,Alberta,Banff
120613,Core Frequent Flyers,P3,0.0943,Low,Standard,4466.1,4045.0,0.0,29,10,0.2222,0,0.0339,Star,Quebec,Hull
520094,Core Frequent Flyers,P3,0.2292,Low,Standard,4466.98,3443.0,0.0,29,9,0.1111,26,0.0421,Star,Quebec,Hull
754539,Core Frequent Flyers,P3,0.2545,Low,Standard,4467.71,3331.0,1.0,25,10,1.2,30,0.0215,Star,Quebec,Tremblant
189611,Core Frequent Flyers,P3,0.0743,Low,Standard,4468.22,4136.0,0.0,54,22,0.9167,74,0.0062,Star,British Columbia,Whistler
971599,Cooling Veterans,P3,0.1559,Low,Standard,4468.51,3772.0,2.0,25,4,-0.4444,66,0.0332,Star,Alberta,Banff
485189,Sleeping Enrollees,P2,0.9802,High,Standard,4471.75,88.0,99.0,0,0,0.0,75,0.0,Star,Ontario,Ottawa
521384,Core Frequent Flyers,P3,0.1427,Low,Standard,4472.33,3834.0,0.0,39,6,-0.4615,35,0.0,Star,British Columbia,Vancouver
128039,Core Frequent Flyers,P3,0.1333,Low,Standard,4474.48,3878.0,0.0,43,7,-0.3333,51,0.0103,Star,Saskatchewan,Regina
565133,Core Frequent Flyers,P3,0.0981,Low,Standard,4477.45,4038.0,0.0,43,14,0.0714,68,0.0062,Star,Ontario,Toronto
947876,Core Frequent Flyers,P3,0.0712,Low,Standard,4479.02,4160.0,0.0,46,7,-0.1111,0,0.0199,Star,Ontario,Toronto
138746,Core Frequent Flyers,P3,0.1189,Low,Standard,4479.49,3947.0,0.0,29,5,-0.4,72,0.025,Star,British Columbia,Vancouver
564707,Core Frequent Flyers,P3,0.1668,Low,Standard,4479.49,3732.0,0.0,29,8,0.8,62,0.0122,Star,Ontario,Trenton
712114,Core Frequent Flyers,P3,0.0541,Low,Standard,3235.36,3060.0,0.0,83,67,3.0,8,0.0023,Nova,Alberta,Banff
174996,Core Frequent Flyers,P3,0.178,Low,Standard,4488.13,3689.0,0.0,42,11,-0.2,50,0.0,Star,Saskatchewan,Regina
798854,New Climbers,P3,0.331,Medium,Standard,4491.91,3005.0,1.0,16,8,8.0,18,0.0,Star,British Columbia,Victoria
800075,Core Frequent Flyers,P3,0.3027,Medium,Standard,4492.23,3133.0,0.0,51,13,0.0769,34,0.031,Star,Quebec,Montreal
410384,Core Frequent Flyers,P3,0.1376,Low,Standard,4492.52,3874.0,0.0,39,8,-0.25,75,0.0288,Star,New Brunswick,Moncton
692304,Core Frequent Flyers,P3,0.1804,Low,Standard,4492.52,3682.0,1.0,50,6,-0.5,26,0.0135,Star,Quebec,Tremblant
991672,Core Frequent Flyers,P3,0.2409,Low,Standard,4502.41,3418.0,0.0,33,14,1.1429,20,0.0158,Star,Quebec,Montreal
344180,Core Frequent Flyers,P3,0.2671,Low,Standard,4502.67,3300.0,1.0,22,5,-0.5714,17,0.0123,Star,British Columbia,Vancouver
703338,New Climbers,P3,0.3373,Medium,Standard,4502.87,2984.0,0.0,5,5,5.0,1,0.0,Star,Ontario,Trenton
922388,Core Frequent Flyers,P3,0.1959,Low,Standard,4505.4,3623.0,0.0,40,12,-0.0714,24,0.0114,Star,British Columbia,Dawson Creek
655743,Core Frequent Flyers,P3,0.1953,Low,Standard,4505.85,3626.0,0.0,43,10,0.375,65,0.0279,Star,Quebec,Montreal
787472,Core Frequent Flyers,P3,0.2268,Low,Standard,4506.66,3485.0,0.0,36,18,0.1875,15,0.0359,Star,Ontario,Toronto
667687,New Climbers,P3,0.3139,Medium,Standard,4512.2,3096.0,0.0,2,2,2.0,1,0.0,Star,Ontario,Toronto
348920,Core Frequent Flyers,P3,0.1079,Low,Standard,4515.18,4028.0,0.0,31,4,-0.6429,68,0.0163,Star,Quebec,Montreal
523394,Core Frequent Flyers,P3,0.1126,Low,Standard,4515.18,4007.0,0.0,47,10,-0.2143,49,0.0109,Star,British Columbia,West Vancouver
430521,Sleeping Enrollees,P3,0.1472,Low,Standard,4515.45,3851.0,99.0,0,0,0.0,0,0.0,Star,Saskatchewan,Regina
981581,Core Frequent Flyers,P3,0.1491,Low,Standard,4517.91,3844.0,0.0,44,12,0.0,62,0.0097,Star,British Columbia,Dawson Creek
639510,Core Frequent Flyers,P3,0.2392,Low,Standard,4518.02,3438.0,2.0,48,10,-0.3125,72,0.0172,Star,Manitoba,Winnipeg
744675,Core Frequent Flyers,P3,0.1999,Low,Standard,4521.19,3617.0,0.0,39,4,-0.375,46,0.0,Star,Ontario,Kingston
289177,Core Frequent Flyers,P3,0.0994,Low,Standard,4525.28,4076.0,0.0,33,7,-0.4286,48,0.0232,Star,Ontario,Toronto
357149,Cooling Veterans,P3,0.1652,Low,Standard,4526.13,3779.0,5.0,27,1,-0.6,31,0.0217,Star,Quebec,Hull
876207,Core Frequent Flyers,P3,0.1121,Low,Standard,4526.95,4020.0,0.0,40,3,-0.6,53,0.0138,Star,Quebec,Montreal
224384,Core Frequent Flyers,P3,0.3364,Medium,Standard,4528.74,3005.0,1.0,43,5,-0.5714,68,0.035,Star,Ontario,Toronto
650445,Core Frequent Flyers,P3,0.3114,Medium,Standard,4529.06,3119.0,0.0,69,17,0.5,28,0.0104,Star,Ontario,Toronto
399982,Core Frequent Flyers,P3,0.1712,Low,Standard,4529.98,3754.0,1.0,35,9,0.25,66,0.0168,Star,British Columbia,Vancouver
228984,Core Frequent Flyers,P3,0.2364,Low,Standard,4530.53,3459.0,0.0,31,13,2.5,37,0.0311,Star,British Columbia,Kelowna
221388,Core Frequent Flyers,P3,0.1173,Low,Standard,4531.37,4000.0,1.0,36,9,-0.2308,65,0.0083,Star,Ontario,Sudbury
710053,Core Frequent Flyers,P3,0.3193,Medium,Standard,4531.37,3084.0,0.0,41,13,1.0,30,0.0109,Star,Quebec,Montreal
591576,Sleeping Enrollees,P2,0.9802,High,Standard,4531.68,90.0,99.0,0,0,0.0,73,0.0,Star,Quebec,Montreal
696577,New Climbers,P3,0.0912,Low,Standard,3757.8,3415.0,3.0,25,22,4.75,8,0.0171,Nova,Alberta,Edmonton
836475,Core Frequent Flyers,P3,0.2044,Low,Standard,4540.38,3612.0,0.0,42,10,0.2222,52,0.0,Star,British Columbia,Vancouver
686223,Cooling Veterans,P3,0.1682,Low,Standard,3837.45,3192.0,1.0,36,16,-0.1905,8,0.0074,Nova,Alberta,Banff
450979,Core Frequent Flyers,P3,0.0988,Low,Standard,4541.26,4093.0,0.0,33,9,0.1111,1,0.005,Star,Quebec,Tremblant
392235,Core Frequent Flyers,P3,0.1426,Low,Standard,4542.41,3895.0,1.0,39,8,0.125,65,0.0382,Star,British Columbia,Vancouver
529218,Core Frequent Flyers,P3,0.1996,Low,Standard,4547.16,3640.0,0.0,38,8,0.125,46,0.0347,Star,British Columbia,Vancouver
549132,Core Frequent Flyers,P3,0.1925,Low,Standard,4547.89,3672.0,0.0,20,8,0.5,19,0.0386,Star,British Columbia,Dawson Creek
782523,New Climbers,P2,0.7554,High,Standard,4547.89,1112.0,1.0,4,4,4.0,3,0.0,Star,Ontario,Toronto
430880,Core Frequent Flyers,P3,0.0929,Low,Standard,5272.19,4782.0,0.0,37,31,3.5714,8,0.0166,Nova,Alberta,Calgary
561092,Core Frequent Flyers,P3,0.0589,Low,Standard,4558.43,4290.0,1.0,40,7,-0.2,1,0.0259,Star,Quebec,Hull
234866,Core Frequent Flyers,P3,0.188,Low,Standard,4558.59,3701.0,0.0,30,12,1.1667,52,0.0443,Star,Nova Scotia,Halifax
721984,Cooling Veterans,P3,0.1991,Low,Standard,4558.97,3651.0,2.0,34,6,-0.4167,21,0.0286,Star,New Brunswick,Fredericton
772397,Core Frequent Flyers,P3,0.2024,Low,Standard,4561.27,3638.0,1.0,39,9,0.1111,56,0.0112,Star,Ontario,Kingston
344199,Core Frequent Flyers,P3,0.14,Low,Standard,4563.87,3925.0,0.0,34,17,2.6,77,0.0262,Star,Ontario,Thunder Bay
909385,Core Frequent Flyers,P3,0.2592,Low,Standard,4564.51,3381.0,0.0,31,10,0.375,33,0.0338,Star,Ontario,Sudbury
211043,Core Frequent Flyers,P3,0.1084,Low,Standard,4566.12,4071.0,1.0,50,15,0.0667,77,0.0,Star,Yukon,Whitehorse
459801,Core Frequent Flyers,P3,0.129,Low,Standard,4568.82,3980.0,0.0,47,11,-0.0769,78,0.0213,Star,Ontario,Toronto
958243,Core Frequent Flyers,P3,0.2504,Low,Standard,4569.88,3425.0,0.0,48,10,-0.0833,23,0.0283,Star,Ontario,London
517758,Core Frequent Flyers,P3,0.0964,Low,Standard,4570.67,4130.0,0.0,44,10,-0.0833,72,0.0,Star,Yukon,Whitehorse
712062,Core Frequent Flyers,P3,0.101,Low,Standard,4570.67,4109.0,0.0,27,9,0.25,28,0.0,Star,Ontario,Kingston
845945,Core Frequent Flyers,P3,0.1189,Low,Standard,4571.51,4028.0,0.0,58,20,0.9091,59,0.0185,Star,British Columbia,Vancouver
324707,Core Frequent Flyers,P3,0.1785,Low,Standard,4572.04,3756.0,0.0,31,12,3.3333,69,0.0198,Star,Quebec,Montreal
184635,Core Frequent Flyers,P3,0.1619,Low,Standard,4574.52,3834.0,0.0,34,7,-0.1111,50,0.0312,Star,Ontario,Toronto
432598,Core Frequent Flyers,P3,0.2409,Low,Standard,4576.76,3474.0,1.0,38,9,0.0,51,0.0,Star,Ontario,Toronto
524483,Core Frequent Flyers,P3,0.1304,Low,Standard,4576.76,3980.0,0.0,48,6,-0.65,48,0.0188,Star,British Columbia,Vancouver
257575,Core Frequent Flyers,P3,0.4259,Medium,Standard,4582.67,2631.0,1.0,24,2,-0.6667,30,0.0172,Star,Ontario,Toronto
352834,Core Frequent Flyers,P3,0.2366,Low,Standard,4582.69,3498.0,0.0,34,13,0.2727,16,0.0061,Star,Ontario,Trenton
127590,Core Frequent Flyers,P3,0.2353,Low,Standard,4582.9,3505.0,0.0,35,12,0.0,20,0.0094,Star,Quebec,Montreal
846374,Core Frequent Flyers,P3,0.2602,Low,Standard,4583.1,3390.0,1.0,44,8,-0.5,33,0.0188,Star,Ontario,Toronto
651054,New Climbers,P3,0.4573,Medium,Standard,4583.75,2487.0,2.0,7,7,7.0,7,0.0568,Star,Ontario,Toronto
674637,Core Frequent Flyers,P3,0.0621,Low,Standard,5395.83,5061.0,0.0,45,15,-0.4839,9,0.0104,Nova,Alberta,Calgary
130368,Core Frequent Flyers,P3,0.1205,Low,Standard,4591.63,4038.0,1.0,39,13,1.0,62,0.0058,Star,Ontario,Toronto
752331,Core Frequent Flyers,P3,0.1946,Low,Standard,4592.15,3699.0,0.0,39,14,2.75,45,0.0,Star,Quebec,Montreal
986825,Cooling Veterans,P3,0.173,Low,Standard,4592.15,3798.0,2.0,25,2,-0.7,63,0.0135,Star,British Columbia,West Vancouver
882024,New Climbers,P2,0.7493,High,Standard,4594.26,1152.0,0.0,7,7,7.0,3,0.0,Star,British Columbia,Vancouver
981343,Core Frequent Flyers,P3,0.1179,Low,Standard,4594.26,4053.0,0.0,40,7,-0.2727,74,0.0206,Star,Ontario,Trenton
101581,Core Frequent Flyers,P3,0.1329,Low,Standard,4595.46,3985.0,1.0,36,13,1.3333,74,0.0223,Star,Ontario,Toronto
329358,Core Frequent Flyers,P3,0.0562,Low,Standard,4599.76,4341.0,0.0,23,18,2.1667,11,0.0142,Star,Ontario,Ottawa
497494,New Climbers,P3,0.2128,Low,Standard,4601.91,3623.0,1.0,29,10,4.5,29,0.022,Star,Quebec,Montreal
361816,Core Frequent Flyers,P3,0.2232,Low,Standard,4605.04,3577.0,0.0,46,20,0.9091,57,0.0069,Star,British Columbia,Victoria
734192,Cooling Veterans,P3,0.1903,Low,Standard,4605.04,3729.0,3.0,34,6,-0.3,35,0.0351,Star,Newfoundland,St. John's
774724,Core Frequent Flyers,P3,0.2247,Low,Standard,4605.04,3570.0,0.0,34,11,0.3333,31,0.0257,Star,British Columbia,Vancouver
984824,Core Frequent Flyers,P3,0.0578,Low,Standard,5500.01,5182.0,1.0,44,36,3.1111,8,0.0,Nova,Alberta,Edmonton
906396,Core Frequent Flyers,P3,0.1927,Low,Standard,4606.27,3719.0,2.0,33,10,0.1,35,0.0194,Star,Ontario,Ottawa
722976,Core Frequent Flyers,P3,0.3275,Medium,Standard,4617.39,3105.0,0.0,28,6,-0.2222,26,0.0235,Star,British Columbia,Whistler
747304,Core Frequent Flyers,P3,0.0821,Low,Standard,4617.84,4239.0,0.0,22,7,-0.3333,77,0.0259,Star,British Columbia,Vancouver
613804,Core Frequent Flyers,P3,0.2018,Low,Standard,4620.39,3688.0,0.0,34,7,0.6,30,0.0187,Star,Ontario,Toronto
995877,Core Frequent Flyers,P3,0.1015,Low,Standard,4623.54,4154.0,0.0,20,13,0.75,11,0.0169,Star,Quebec,Hull
123928,Sleeping Enrollees,P3,0.102,Low,Standard,4624.56,4153.0,99.0,0,0,0.0,0,0.0,Star,Quebec,Tremblant
237105,Core Frequent Flyers,P3,0.1583,Low,Standard,4624.56,3893.0,1.0,28,12,-0.1875,13,0.0,Star,New Brunswick,Moncton
395026,Core Frequent Flyers,P3,0.1773,Low,Standard,4624.62,3805.0,0.0,59,10,-0.5,50,0.0269,Star,Ontario,Trenton
894466,Core Frequent Flyers,P3,0.2168,Low,Standard,4625.55,3623.0,0.0,36,12,1.6,58,0.0156,Star,Ontario,Toronto
610393,Core Frequent Flyers,P3,0.0863,Low,Standard,4626.8,4227.0,1.0,28,12,0.8571,57,0.0097,Star,Nova Scotia,Halifax
800726,Core Frequent Flyers,P3,0.1138,Low,Standard,4626.8,4100.0,0.0,39,12,0.3,22,0.0251,Star,Quebec,Montreal
